day	file	pop	resamp	time	lat	long	flow	bluk_red	salinity	temperature	event_rate	fluorescence	evt	opp	n	conc	fsc_small	fsc_perp	fsc_big	pe	chl_small	chl_big	fsc_small_sd	fsc_perp_sd	fsc_big_sd	pe_sd	chl_small_sd	chl_big_sd
2009_313	312.44	nano	312,313	2009-11-09 15:42:56	48.23906	-122.55409	2472.574	18.896	NA	NA	3444.727	5.31	605670.4	27138.14	330	0.4943	44961.2	42444.5	0	3496.4	50262.5	34109.4	2268	2529.2	0	7574.7	2962.2	2371
2009_313	312	ultra	312	2009-11-09 15:41:38	48.23906	-122.55409	2472.197	18.835	NA	NA	3458	5.31	600064	26974	2436	7.299	31214.3	28826.3	0	1353.1	35077.6	21041.7	3200.7	3234.5	0	882.3	3215.6	3388.4
2009_313	313	ultra	313	2009-11-09 15:44:36	48.23906	-122.55409	2473.05	18.973	NA	NA	3428	5.31	612736	27345	2486	7.4462	31338.5	28960.9	0	1375.6	35001.2	20874.1	3175.1	3184.5	0	1036.2	3159.9	3304.5
2009_313	313	beads	313	2009-11-09 15:44:36	48.23906	-122.55409	2473.05	18.973	NA	NA	3428	5.31	612736	27345	313	0.9375	37992.5	35459.7	0	44934.6	22993.9	12147.2	582.9	326.2	0	338.4	1855.5	3149
2009_313	314.5	nano	314,315	2009-11-09 15:49:07	48.23906	-122.55409	2475.607	18.804	NA	NA	3438.483	5.31	610747.2	27523.18	333	0.4982	45062.3	42603.5	0	3545.6	50321.5	34048.1	2244.1	2480	0	7834.4	3032.1	2394.4
2009_313	314.51	beads	314,315	2009-11-09 15:49:08	48.23906	-122.55409	2475.607	18.803	NA	NA	3438.399	5.31	610722.59	27526.66	544	0.8139	38033.6	35575.5	0	44988.4	22863.3	12605.1	935.4	841.8	0	475.4	1844.6	3067.8
2009_313	315.61	diatoms	314,315,316,317	2009-11-09 15:52:26	48.23906	-122.55409	2475.607	18.877	NA	NA	3406.215	5.31	606470.59	27310.46	330	0.2469	46537	44030.7	0	10981.3	56849.1	40913.3	3915.9	4125.4	0	18199	4713.1	4350.3
2009_313	314	ultra	314	2009-11-09 15:47:37	48.23906	-122.55409	2475.607	18.853	NA	NA	3444	5.31	612352	27296	2457	7.3517	31391.8	28961.7	2.4	1389.9	35069.3	21094	3166.7	3188.1	120.1	1111.3	3240.7	3421.6
2009_313	315	ultra	315	2009-11-09 15:50:37	48.23906	-122.55409	2475.607	18.755	NA	NA	3433	5.31	609152	27749	2627	7.6895	31387.3	28951.1	0	1441.2	35171.5	21076.6	3167.6	3234.6	0	1263.2	3241.8	3468.7
2009_313	316.5	beads	316,317	2009-11-09 15:55:07	48.23906	-122.55409	2475.607	18.944	NA	NA	3381.695	5.31	603225.67	27131.28	561	0.8393	37622.2	35066.2	0	44651.2	22629.3	12247.3	876.2	647.1	0	669.8	1930.9	3163.4
2009_313	316.49	nano	316,317	2009-11-09 15:55:06	48.23906	-122.55409	2475.607	18.946	NA	NA	3382.75	5.31	603358.32	27133.76	304	0.4548	44705.7	42039.7	0	2773.2	49960.3	33877.2	2064.4	2435.9	0	5991.5	2698	2127
2009_313	318	synecho	316,317,318,319,320	2009-11-09 15:59:38	48.23906	-122.55409	2473.206	18.995	NA	NA	3338.534	5.31	596634.86	26877.28	367	0.2198	22464.5	20364.5	0	19920.8	21825.9	11945.8	5992.7	5795.3	0	3979.8	3761.9	3695.7
2009_313	316	ultra	316	2009-11-09 15:53:38	48.23906	-122.55409	2475.607	19.047	NA	NA	3439	5.31	610432	27266	2475	7.4056	31007	28604.8	0	1328.2	34945.7	20914.8	3136.9	3162.9	0	730	3211.8	3323.8
2009_313	317	ultra	317	2009-11-09 15:56:37	48.23906	-122.55409	2475.607	18.842	NA	NA	3325	5.31	596096	26998	2480	7.4206	30984.9	28568.7	0	1337.3	34840.9	20746	3166.4	3181.8	0	1084.9	3233.2	3422.2
2009_313	318.48	nano	318,319	2009-11-09 16:01:03	48.23906	-122.55409	2470.453	19.024	NA	NA	3330.219	5.31	596792.1	26832.52	324	0.4857	44716.1	42090.9	0	3801.7	50377.8	34134.5	2169.3	2446.6	0	8782.3	3083.5	2355
2009_313	318.54	beads	318,319	2009-11-09 16:01:14	48.23906	-122.55409	2470.559	19.014	NA	NA	3331.029	5.31	596999.5	26812.27	614	0.9205	37347.9	34815.2	0	44438.5	22358.8	12006.7	886.6	655	0	715.9	2106.8	3194.7
2009_313	319.58	diatoms	318,319,320,321	2009-11-09 16:04:21	48.23906	-122.55409	2472.52	19.018	NA	NA	3235.05	5.31	578507.6	26097.23	342	0.2561	45763.9	43592.2	0	8898.5	56036.9	40028.1	3401.8	3678.7	0	16400.3	4176.5	3946.6
2009_313	318	ultra	318	2009-11-09 15:59:38	48.23906	-122.55409	2469.636	19.1	NA	NA	3324	5.31	595200	26988	2410	7.2285	31045.6	28591.9	0	1318.8	34859.8	20862.6	3124.7	3150.7	0	983.9	3203	3437.6
2009_313	319	ultra	319	2009-11-09 16:02:37	48.23906	-122.55409	2471.344	18.942	NA	NA	3337	5.31	598528	26663	2394	7.1756	30787.2	28334.4	0	1289.1	34692.7	20679.9	3176.3	3197.2	0	633.7	3220.3	3334.2
2009_313	320.48	beads	320,321	2009-11-09 16:07:03	48.23906	-122.55409	2474.31	19.017	NA	NA	3168.07	5.31	565350.82	25596.12	554	0.8293	37051.2	34812.2	0	44560.9	22589.4	12017.9	1559.6	1425.4	0	1316.7	2509.1	3390.9
2009_313	320.9	nano	320,321,322	2009-11-09 16:08:19	48.23906	-122.55409	2474.406	19.111	NA	NA	3147.735	5.31	560813.18	25178.62	408	0.4071	44021.2	41787.5	0	2774.7	49801.5	33649.4	2340	2607.9	0	6516.6	2917.8	2323.3
2009_313	320	ultra	320	2009-11-09 16:05:38	48.23906	-122.55409	2473.903	19.038	NA	NA	3269	5.31	583168	26471	2490	7.4556	30495.6	28102	0	1264.9	34503.1	20544.7	3220.9	3226.1	0	1145.6	3245.7	3398.8
2009_313	321	ultra	321	2009-11-09 16:08:37	48.23906	-122.55409	2474.755	18.993	NA	NA	3058	5.31	545920	24642	2330	6.9741	30020.6	28041.7	0.3	1191.5	34495.7	20573.5	3109.5	3139.9	14.3	666.1	3212.8	3384.4
2009_313	323.53	diatoms	322,323,324,325	2009-11-09 16:16:12	48.23906	-122.55409	2474.103	21.357	NA	NA	3591.1	5.31	635499.24	25425.65	370	0.304	43426.4	41517.1	0	6909.5	53418.2	37527.8	3038.2	3282.7	0	13517.8	3942.4	3557.7
2009_313	322	ultra	322	2009-11-09 16:11:38	48.23906	-122.55409	2474.755	19.319	NA	NA	3069	5.31	544768	23950	2156	6.6	29897.7	28073.6	0	1165.7	34616.3	20731.7	3026.5	3059.4	0	584.1	3156.9	3321
2009_313	322	beads	322	2009-11-09 16:11:38	48.23906	-122.55409	2474.755	19.319	NA	NA	3069	5.31	544768	23950	317	0.9704	36626.1	34722	0	44608.9	22572.8	11859.3	1573.8	1360.1	0	1589	2788.4	3336.8
2009_313	324.05	nano	323,324,325	2009-11-09 16:17:46	48.23906	-122.55409	2473.858	22.078	NA	NA	3792.892	5.31	670594.2	25906.8	407	0.4687	44360.7	42295.4	0	3294.9	49957.8	33653	2359.9	2645.7	0	8989.8	2773.4	2312.2
2009_313	323	ultra	323	2009-11-09 16:14:37	48.23906	-122.55409	2474.755	20.352	NA	NA	3131	5.31	547328	23841	2043	6.2541	29794.3	27942.3	0	1202.8	34524.6	20526.4	2998.6	2997.3	0	1069.5	3107.6	3389.8
2009_313	323	beads	323	2009-11-09 16:14:37	48.23906	-122.55409	2474.755	20.352	NA	NA	3131	5.31	547328	23841	315	0.9643	38042	36099.1	0	46232.1	24691.8	13521	3922.3	3721.5	0	4353.3	5392.3	4592
2009_313	324	ultra	324	2009-11-09 16:17:37	48.23906	-122.55409	2473.903	21.867	NA	NA	3582	5.31	640768	27331	1873	5.869	29805.3	27914.1	0	1182.8	34461.6	20506.5	2942.3	3016.3	0	933.4	3141.5	3341.7
2009_313	324	beads	324	2009-11-09 16:17:37	48.23906	-122.55409	2473.903	21.867	NA	NA	3582	5.31	640768	27331	2541	7.9622	40262.8	38763.6	0	51885.6	31359.6	18121.8	4363.3	4503.5	0	6465.8	7702	5763.6
2009_313	326.05	beads	325,326,327	2009-11-09 16:23:47	48.23906	-122.55409	2473.409	24.514	NA	NA	4867.897	5.31	866899.35	26616.92	301	0.4362	40352.8	38622.7	0	51724.7	30937.5	17788.8	4299.1	4434.8	0	6355.8	7612.9	5920.6
2009_313	325	ultra	325	2009-11-09 16:20:38	48.23906	-122.55409	2473.05	23.76	NA	NA	4567	5.31	805376	26255	1671	6.8251	29948.5	28051.8	0	1221.8	34549.9	20582	2896.6	2899.6	0	611.8	3129.1	3297.6
2009_313	326.98	nano	326,327,328	2009-11-09 16:26:33	48.23906	-122.55409	2472.53	25.035	NA	NA	5069.789	5.31	904669.02	26662.04	322	0.499	44178.4	42163.9	0	2497.1	49878.8	33744.2	2035.5	2432.3	0	5947.6	2801.9	2097.7
2009_313	327.98	diatoms	326,327,328,329,330	2009-11-09 16:29:34	48.23906	-122.55409	2472.77	25.242	NA	NA	5197.791	5.31	927106.78	26380.97	369	0.343	44064	42149.2	0	7383.5	54131.3	38149.7	2832.4	3148.2	0	14347	3862.4	3440.2
2009_313	326	ultra	326	2009-11-09 16:23:38	48.23906	-122.55409	2472.197	24.765	NA	NA	4942	5.31	880512	26696	1479	6.6473	29956	28025.2	0	1245.3	34601	20691.8	2946.9	3020.9	0	718.1	3147.8	3387.5
2009_313	327	ultra	327	2009-11-09 16:26:37	48.23906	-122.55409	2474.755	24.944	NA	NA	5062	5.31	907904	26859	1422	6.3845	29869.6	28012.1	0	1202.4	34777.5	20838.6	2917.7	2902.6	0	650.4	3139.8	3425.2
2009_313	329.4	beads	328,329,330,331	2009-11-09 16:33:49	48.23906	-122.55409	2473.098	25.472	NA	NA	5324.603	5.31	947864.2	26179.13	365	0.4393	39778.6	37914.6	0	50348.5	29319	17193.4	4080.6	4244.8	0	6379.9	7598.7	5663.2
2009_313	328	ultra	328	2009-11-09 16:29:39	48.23906	-122.55409	2470.49	25.424	NA	NA	5216	5.31	927232	26413	1266	6.1006	29824.2	27895.4	0	1196.3	34675.2	20656.5	2887.2	2883	0	661.3	3115.6	3331.7
2009_313	330.49	nano	329,330,331,332	2009-11-09 16:37:05	48.23906	-122.55409	2474.348	25.175	NA	NA	5293.448	5.31	943888.58	26298.97	386	0.4643	44121	42002.3	0	3455.5	49910.2	33657.5	2098.5	2464.9	0	8295.3	2772.9	2215.6
2009_313	329	ultra	329	2009-11-09 16:32:38	48.23906	-122.55409	2473.903	25.76	NA	NA	5357	5.31	953344	25887	1247	6.223	29845.5	27871.6	0	1192.9	34546.1	20628.7	2861.5	2931.1	0	592.4	3100.2	3328.4
2009_313	330	ultra	330	2009-11-09 16:35:38	48.23906	-122.55409	2472.197	25.394	NA	NA	5431	5.31	969088	25995	1338	6.6817	29712.6	27732.2	0	1250.1	34380.8	20465.9	2918.9	2959.5	0	720.5	3194.2	3347.4
2009_313	332.49	diatoms	331,332,333,334	2009-11-09 16:43:06	48.23906	-122.55409	2474.876	24.477	NA	NA	5034.247	5.31	898488.94	26910.23	308	0.3457	44328.6	42376.2	0	6206.4	54514.9	38695.6	3170.9	3334.6	0	13145.5	3959.3	3661.7
2009_313	331	ultra	331	2009-11-09 16:38:38	48.23906	-122.55409	2475.607	25.263	NA	NA	5348	5.31	952448	26339	1270	6.1072	29629	27569.1	0	1236.8	34145.2	20350	2983.4	3089.7	0	984	3178.9	3336.7
2009_313	333.53	beads	332,333,334,335	2009-11-09 16:46:14	48.23906	-122.55409	2474.959	24.539	NA	NA	5024.58	5.31	896407.66	27220.15	395	0.4433	41257.3	39508.9	0	52886.7	32379.4	19021.3	4597.5	4738.5	0	6659.9	7924.4	6102.1
2009_313	332	ultra	332	2009-11-09 16:41:39	48.23906	-122.55409	2475.607	24.238	NA	NA	5029	5.31	899328	26998	1471	6.6022	29822.1	27797.9	0	1292.3	34388.3	20457	2943.3	2989.1	0	1041.9	3145.8	3391.8
2009_313	334	nano	333,334,335	2009-11-09 16:47:38	48.23906	-122.55409	2474.747	24.567	NA	NA	4996.98	5.31	890839.64	27283.19	352	0.5098	44095.4	41996.4	0	2826.1	49966.6	33866.7	2192.1	2329.6	0	6584	2832.6	2181.9
2009_313	333	ultra	333	2009-11-09 16:44:38	48.23906	-122.55409	2476.458	23.674	NA	NA	4711	5.31	840064	27118	1428	6.0066	30025.4	28008.7	0	1206.6	34450.7	20484.2	2999.8	2963.2	0	654.8	3163	3295.1
2009_313	334	ultra	334	2009-11-09 16:47:39	48.23906	-122.55409	2472.197	24.561	NA	NA	4990	5.31	891648	27233	1364	5.9326	30230.7	28230.8	0	1232.1	34772.8	20784.3	2985.3	3000.3	0	782.7	3195.6	3388.6
2009_313	336.98	diatoms	335,336,337,338,339	2009-11-09 16:56:35	48.23906	-122.55409	2472.341	28.794	NA	NA	6825.314	5.31	1211695.87	25859.72	369	0.4523	45176.7	43253.2	0	6764.9	55389.1	39399.2	3292.1	3455.1	0	13532	4246.8	3912.9
2009_313	335	ultra	335	2009-11-09 16:50:38	48.23906	-122.55409	2475.607	25.467	NA	NA	5290	5.31	940800	27499	1330	6.1752	30250.9	28216.8	0	1238.3	34688.6	20709.4	2921.5	3026	0	602.4	3254.2	3384.6
2009_313	336.95	nano	336,337,338	2009-11-09 16:56:30	48.23906	-122.55409	2471.107	29.752	NA	NA	7105.172	5.31	1258176.6	25443.28	319	0.7172	44086.8	42035.6	0	2220.5	50039.4	33898.3	2301.3	2610.9	0	4165.3	2901.7	2317
2009_313	336.95	beads	336,337,338	2009-11-09 16:56:29	48.23906	-122.55409	2471.053	29.748	NA	NA	7090.764	5.31	1255429.73	25457.68	313	0.7037	40652.2	38828	0	51485	30606.5	17793.7	4382.5	4524.2	0	6617.7	7884.6	6131.6
2009_313	336	ultra	336	2009-11-09 16:53:39	48.23906	-122.55409	2467.927	29.896	NA	NA	6348	5.31	1112064	25951	1130	6.6359	30310.4	28259.5	0	1352.4	34671.9	20764.2	2869.1	2958.5	0	1448.9	3185.9	3379.7
2009_313	337	ultra	337	2009-11-09 16:56:39	48.23906	-122.55409	2473.05	30.034	NA	NA	7668	5.31	1364736	24777	929	6.9565	30332.5	28283.3	0	1365.1	34809.5	20937.9	2847.1	2929.8	0	613.6	3126.1	3326.7
2009_313	338	ultra	338	2009-11-09 16:59:40	48.23906	-122.55409	2473.05	29.341	NA	NA	7481	5.31	1332480	25442	955	6.7748	30418.7	28409.2	0	1375.9	34764.8	20766.4	2817.1	2892.3	0	679.1	3111.4	3348.2
2009_313	340.07	nano	339,340,341	2009-11-09 17:05:52	48.23906	-122.55409	2472.794	27.5	NA	NA	6484.153	5.31	1159755.5	26572.82	334	0.6525	44298	42042.1	0	3214.5	50122.2	33795.3	2357.1	2593.7	0	7572.2	3012.1	2412.9
2009_313	340.09	beads	339,340,341	2009-11-09 17:05:54	48.23906	-122.55409	2472.832	27.539	NA	NA	6494.161	5.31	1161521.67	26564.57	317	0.6193	41635.5	39777.7	0	53046.4	32591.1	19376.6	4655.3	4810.9	0	6660.9	7907.6	6043.3
2009_313	339	ultra	339	2009-11-09 17:02:40	48.23906	-122.55409	2472.197	29.386	NA	NA	7471	5.31	1332608	25486	890	6.3159	30411.4	28406.8	0	1362.9	34774.4	20921.2	2887.5	2885.9	0	1401.6	3091.6	3329.2
2009_313	341.53	diatoms	340,341,342,343	2009-11-09 17:10:15	48.23906	-122.55409	2473.044	27.058	NA	NA	6162.212	5.31	1101570.03	27052.63	316	0.4259	46456.2	44381.7	0	5777.9	56816.4	40701.8	3714.1	3803.8	0	12680.7	4649.6	4309
2009_313	340	ultra	340	2009-11-09 17:05:39	48.23906	-122.55409	2472.197	26.629	NA	NA	6211	5.31	1111680	26825	1172	6.5843	30659.2	28557.6	0	1311.3	34822.6	20684.5	2941	2977.7	0	1100.1	3165.7	3361.6
2009_313	341	ultra	341	2009-11-09 17:08:39	48.23906	-122.55409	2473.903	26.947	NA	NA	6000	5.31	1075200	27158	1172	6.3166	30767.3	28670.1	0	1255.3	34887.6	21018.9	2886.8	2963.2	0	625	3282.2	3343.5
2009_313	343	nano	342,343,344	2009-11-09 17:14:39	48.23906	-122.55409	2472.576	27.231	NA	NA	6270.16	5.31	1115933.4	27144.42	344	0.6441	44243.3	42299.9	0	3052.7	50249.7	33911.8	2384.6	2758.6	0	6925.5	2975.8	2355.7
2009_313	342.95	beads	342,343,344	2009-11-09 17:14:30	48.23906	-122.55409	2472.581	27.235	NA	NA	6265.079	5.31	1115273.32	27146.26	302	0.5655	41525.6	39779.6	0	53297.9	33015.7	19344.3	4653.4	4813.5	0	6560.9	7688.3	6186.7
2009_313	342	ultra	342	2009-11-09 17:11:39	48.23906	-122.55409	2472.197	27.297	NA	NA	6153	5.31	1100032	27263	1174	6.3317	30772.3	28714	0	1343.7	34961.4	20972.5	2943.7	2997.9	0	1439.6	3214	3338.8
2009_313	343	ultra	343	2009-11-09 17:14:39	48.23906	-122.55409	2473.903	27.31	NA	NA	6291	5.31	1120512	26927	1089	6.1138	30987.4	28853.3	0	1311	34982.8	20940.6	2895.1	2996.6	0	1340.4	3231.3	3377.2
2009_313	345.53	diatoms	344,345,346,347	2009-11-09 17:22:14	48.23906	-122.55409	2473.52	25.167	NA	NA	5512.788	5.31	982501.64	26985.1	335	0.4031	45322.5	43473.2	0	7032	55539.8	39639.7	2973.1	3074	0	14096.4	3888.1	3561.4
2009_313	344	ultra	344	2009-11-09 17:17:40	48.23906	-122.55409	2471.344	27.069	NA	NA	6362	5.31	1126272	27290	1135	6.3787	30834.8	28769.2	0	1274.9	34946.5	20897.6	3010.4	3046.6	0	1223.3	3237.7	3420.2
2009_313	346.03	nano	345,346,347	2009-11-09 17:23:44	48.23906	-122.55409	2474.268	24.487	NA	NA	5196.805	5.31	929725.66	26887.77	328	0.5079	44057.1	41853.8	0	2406.7	49952.6	33797.1	2450.5	2665.4	0	5428.4	2987.8	2364
2009_313	346	beads	345,346,347	2009-11-09 17:23:39	48.23906	-122.55409	2474.167	24.51	NA	NA	5223.933	5.31	934222.93	26857.42	373	0.5776	41007.7	39112.3	0	51870.8	31093.1	18329.1	4341.2	4535.1	0	6580.1	7724.3	5737.3
2009_313	345	ultra	345	2009-11-09 17:20:39	48.23906	-122.55409	2472.197	25.45	NA	NA	5763	5.31	1027584	26709	1060	5.497	30844.9	28739.2	0	1228.7	35125.1	20867.9	2900.2	2954.1	0	620.4	3243.8	3518.4
2009_313	346	ultra	346	2009-11-09 17:23:40	48.23906	-122.55409	2474.755	24.514	NA	NA	5070	5.31	909824	27157	1144	5.1363	31030.7	28975	0	1201.3	35472.5	21341.7	2944.4	2937.3	0	757.4	3185.4	3273.4
2009_313	347	ultra	347	2009-11-09 17:26:39	48.23906	-122.55409	2475.607	23.574	NA	NA	4824	5.31	862976	26742	1183	5.1383	30917.5	28830.5	0	1200.5	35308.7	21179.4	2870.9	2930.5	0	660.3	3170.5	3480.6
2009_313	348.98	diatoms	348,349,350	2009-11-09 17:32:34	48.23906	-122.55409	2473.846	21.631	NA	NA	3951.398	5.31	703629.83	25514.01	324	0.4042	46874.6	44892.6	0	10609.2	57792.5	41660.1	3519.8	3608.7	0	17936.3	4292.7	4216.1
2009_313	348.94	beads	348,349,350	2009-11-09 17:32:27	48.23906	-122.55409	2473.744	21.636	NA	NA	3968.279	5.31	706588.14	25560.21	373	0.4654	40566.7	38697	0	51231.1	30134.7	17603.9	4303.5	4438	0	6412.2	7752.5	5848.7
2009_313	349.57	nano	348,349,350,351	2009-11-09 17:34:20	48.23906	-122.55409	2473.351	21.54	NA	NA	3882.172	5.31	692758.68	25339.71	412	0.3752	44245.3	42076.2	0	3526.9	50292.7	33909.7	2283.9	2674	0	8670.3	2870.5	2307.8
2009_313	348	ultra	348	2009-11-09 17:29:39	48.23906	-122.55409	2471.344	21.685	NA	NA	4274	5.31	758784	26379	1078	4.1543	30709.2	28640.1	0	1230.5	35108.7	20969.5	2951.8	3033.9	0	1531.6	3196	3292.4
2009_313	351.07	synecho	349,350,351,352,353	2009-11-09 17:38:50	48.23906	-122.55409	2473.594	21.278	NA	NA	3669.244	5.31	654527.82	24561.99	349	0.2475	22466.6	20702.2	0	20908.7	22687.5	12304.7	6393.8	6289.9	0	3410.4	3535	3379.5
2009_313	349	ultra	349	2009-11-09 17:32:38	48.23906	-122.55409	2473.903	21.452	NA	NA	3725	5.31	660608	24851	948	3.3614	30528.1	28471.6	0	1219.9	35000.2	20868.7	2974.9	3047.5	0	1807.6	3228.2	3477.9
2009_313	350	ultra	350	2009-11-09 17:35:39	48.23906	-122.55409	2476.458	21.756	NA	NA	3838	5.31	688640	25267	1243	4.5219	30674.4	28537.5	0	1163.9	34865.3	20754	2963.6	3044.8	0	1452	3255.6	3545.4
2009_313	352.11	beads	351,352,353	2009-11-09 17:41:57	48.23906	-122.55409	2472.836	21.049	NA	NA	3582.862	5.31	638221.03	24152.31	442	0.5226	40128.7	38482.6	0	51597.7	30903	17867.1	4470.1	4557.3	0	6510.8	7744.2	5782.7
2009_313	351.91	diatoms	351,352,353	2009-11-09 17:41:21	48.23906	-122.55409	2472.719	21.097	NA	NA	3608.197	5.31	643664.56	24298.45	340	0.402	46645.6	44879.2	0	9668.6	57874.1	41789.1	3262.2	3340	0	16982.5	4113.7	4015.3
2009_313	351	ultra	351	2009-11-09 17:38:38	48.23906	-122.55409	2472.197	21.331	NA	NA	3726	5.31	668672	24952	1391	5.069	30389.9	28309	0	1090.1	34600.4	20600.5	3073.8	3116.9	0	925.4	3327.7	3444.3
2009_313	353.36	nano	352,353,354,355	2009-11-09 17:45:44	48.23906	-122.55409	2472.49	20.308	NA	NA	3340.203	5.31	594635.36	23425.24	355	0.2991	43773.6	41753.7	0	4543.9	50114	33789	2403.1	2950.5	0	10251.2	2812.7	2234.5
2009_313	352	ultra	352	2009-11-09 17:41:39	48.23906	-122.55409	2473.05	21.476	NA	NA	3666	5.31	647808	23924	1393	5.0745	30072.1	28097.2	0	1086.6	34388.5	20575.5	3127.9	3196.3	0	982.1	3321.1	3465.8
2009_313	353	ultra	353	2009-11-09 17:44:38	48.23906	-122.55409	2473.05	20.392	NA	NA	3393	5.31	606592	23841	1237	4.2751	30188.7	28219.5	0	1054.5	34672.4	20525.4	3080.7	3102.6	0	1016.1	3374.6	3520.9
2009_313	354.42	beads	354,355	2009-11-09 17:48:54	48.23906	-122.55409	2471.701	19.54	NA	NA	3112.539	5.31	555686.17	22906.06	332	0.546	39850.8	38043.5	0	50684.2	29655.7	17062.9	4374.9	4473.9	0	6662.2	8017.7	5959
2009_313	355.62	synecho	354,355,356,357	2009-11-09 17:52:31	48.23906	-122.55409	2472.957	19.104	NA	NA	2936.076	5.31	523411.55	22505.23	406	0.3182	22195.3	20374.3	0	21348.5	23178.8	12340.7	5846.7	5897.8	0	3924.3	3913.9	3644.1
2009_313	355.53	diatoms	354,355,356,357	2009-11-09 17:52:15	48.23906	-122.55409	2472.888	19.148	NA	NA	2952.08	5.31	526347.01	22561.77	337	0.2641	45948.9	44187.6	0	11382.6	56911.8	40912.6	2704.6	3030.8	0	18763.2	3608.5	3520.9
2009_313	354	ultra	354	2009-11-09 17:47:39	48.23906	-122.55409	2471.344	19.82	NA	NA	3226	5.31	576640	23380	1056	3.474	30474.5	28585.2	0	1076.6	35280.3	21182.2	2922.1	2929.7	0	1201.4	3207	3398.3
2009_313	355	ultra	355	2009-11-09 17:50:39	48.23906	-122.55409	2472.197	19.152	NA	NA	2955	5.31	526592	22248	911	2.9246	30748.3	28834.6	0	1043.4	35466.9	21336.8	2815.2	2889.3	0	605.7	3115.9	3390.7
2009_313	356.46	beads	356,357	2009-11-09 17:55:02	48.23906	-122.55409	2473.903	18.832	NA	NA	2819.867	5.31	502173.6	22294.36	346	0.5298	39181	37282.7	0	49243.7	27826.8	15753.8	3698.9	3783.8	0	5872.6	7123.9	5681.5
2009_313	357.52	nano	356,357,358,359	2009-11-09 17:58:12	48.23906	-122.55409	2472.776	18.642	NA	NA	2743.134	5.31	489875.24	22243.02	306	0.2292	43701.1	41686.4	0	4508.8	50240.5	33970	2400	2754.2	0	10360.8	2970	2295.1
2009_313	356	ultra	356	2009-11-09 17:53:39	48.23906	-122.55409	2473.903	19.044	NA	NA	2849	5.31	507264	22428	843	2.5815	30912.1	29013.5	0	1086.2	35663.1	21418.7	2722.5	2790.8	0	1687	3099.6	3396.3
2009_313	357	ultra	357	2009-11-09 17:56:39	48.23906	-122.55409	2473.903	18.585	NA	NA	2786	5.31	496256	22139	800	2.3954	30817.5	28864.9	0	1040.2	35517.8	21289.6	2773.7	2840.6	0	707.3	3042	3257.3
2009_313	358.45	beads	358,359	2009-11-09 18:01:00	48.23906	-122.55409	2471.897	18.464	NA	NA	2673.629	5.31	478316.37	22203.87	313	0.4588	39352.6	37565.1	0	50287.3	29349.5	16435.1	3788.3	3892.4	0	5844	7040.7	5561.6
2009_313	358.98	synecho	358,359,360	2009-11-09 18:02:35	48.23906	-122.55409	2471.939	18.312	NA	NA	2631.502	5.31	471294.74	21966.78	305	0.2917	23106.7	21380.8	0	21629.1	23493	12685.8	6291.9	6404.3	0	3550.9	3380.6	3601.5
2009_313	359.58	diatoms	358,359,360,361	2009-11-09 18:04:22	48.23906	-122.55409	2472.935	18.228	NA	NA	2591.504	5.31	463685.54	21816.85	335	0.2402	45779.8	43966.3	0	8370	56566.4	40374.1	2165.3	2488.5	0	16460	2915.4	2941.8
2009_313	358	ultra	358	2009-11-09 17:59:39	48.23906	-122.55409	2473.05	18.487	NA	NA	2693	5.31	478720	22280	789	2.2627	31225.7	29292.7	0	1069.3	35973	21713.2	2773.4	2807.4	0	1550.9	3127.5	3264.7
2009_313	359	ultra	359	2009-11-09 18:02:39	48.23906	-122.55409	2470.49	18.435	NA	NA	2650	5.31	477824	22111	797	2.3377	31318.3	29394.4	0	1122	36032	21582.4	2698.2	2745.2	0	2142.4	3131.6	3429.3
2009_313	361.05	beads	360,361,362	2009-11-09 18:08:47	48.23906	-122.55409	2474.15	17.982	NA	NA	2474.63	5.31	442780.32	21354.85	443	0.4145	39317.2	37523.5	0	49958.7	28891	16308.6	3796.4	3906.6	0	5856.8	7102.6	5447
2009_313	361.47	nano	360,361,362,363	2009-11-09 18:10:03	48.23906	-122.55409	2473.955	17.881	NA	NA	2446.178	5.31	437502.31	21181.23	303	0.2126	44628.7	42457.5	0	3294.1	50906.9	34342.4	2145	2494.7	0	8678.5	2906.3	2293.5
2009_313	360	ultra	360	2009-11-09 18:05:39	48.23906	-122.55409	2472.197	18.005	NA	NA	2548	5.31	456960	21492	692	1.9852	31592.5	29626.4	0	1156.6	35933.5	21656.2	2582.3	2610.7	0	2287.5	3105.2	3358.8
2009_313	362.42	synecho	361,362,363,364	2009-11-09 18:12:53	48.23906	-122.55409	2474.212	17.773	NA	NA	2386.992	5.31	426780.29	20951.54	371	0.255	23069.9	21489.4	0	20990.1	22974.2	12498.8	6831.3	6825.7	0	3895.2	3883.6	3813.9
2009_313	361	ultra	361	2009-11-09 18:08:39	48.23906	-122.55409	2475.607	18.045	NA	NA	2497	5.31	445312	21482	673	1.8879	31704.1	29766.5	0	1125.6	36060.9	21643.6	2568.2	2543.2	0	1792.1	3073.7	3273.4
2009_313	364.15	diatoms	362,363,364,365,366	2009-11-09 18:18:06	48.23906	-122.55409	2473.46	17.639	NA	NA	2351.995	5.31	419650.32	20769.71	386	0.2123	45583.3	43716.1	0	4497.6	56333.7	40142.3	1914.2	2160.4	0	11713.5	2447.9	2463.3
